,email_id,entity,type,entity_clean
105,7.txt,NYSE,ORG,NYSE
106,7.txt,Enron,ORG,ENRON
107,7.txt,Enron,ORG,ENRON
108,7.txt,Houston,GPE,HOUSTON
109,7.txt,Enron,ORG,ENRON
110,7.txt,Detox,ORG,DETOX
111,7.txt,Enron,ORG,ENRON
112,7.txt,OWS,ORG,OWS
113,7.txt,Enron,ORG,ENRON
114,7.txt,Off Wall Street,ORG,OFF WALL STREET
115,7.txt,"Merrill 
Lynch",ORG,MERRILL LYNCH
116,7.txt,MER,ORG,MER
117,7.txt,NYSE,ORG,NYSE
118,7.txt,OWS,ORG,OWS
119,7.txt,PCLN,ORG,PCLN
120,7.txt,Enron,ORG,ENRON
121,7.txt,Enron,ORG,ENRON
122,7.txt,Enron,ORG,ENRON
123,7.txt,OWS,ORG,OWS
124,7.txt,Enron,ORG,ENRON
125,7.txt,IBIT,ORG,IBIT
126,7.txt,IBIT,ORG,IBIT
127,7.txt,IBIT,ORG,IBIT
128,7.txt,Enron,ORG,ENRON
129,7.txt,Enron,ORG,ENRON
130,7.txt,OWS,ORG,OWS
131,7.txt,Enron,ORG,ENRON
132,7.txt,IBIT,ORG,IBIT
133,7.txt,Enron,ORG,ENRON
134,7.txt,Enron,ORG,ENRON
135,7.txt,U.S.,GPE,U.S.
136,7.txt,Enron,ORG,ENRON
137,7.txt,OWS,ORG,OWS
138,7.txt,Duke,PERSON,DUKE
139,7.txt,DUK,PERSON,DUK
140,7.txt,NYSE,ORG,NYSE
141,7.txt,Dynegy,PERSON,DYNEGY
142,7.txt,NYSE,ORG,NYSE
143,7.txt,Goldman,ORG,GOLDMAN
144,7.txt,Enron,ORG,ENRON
145,7.txt,"the Securities and Exchange 
Commission",ORG,THE SECURITIES AND EXCHANGE COMMISSION
146,7.txt,Enron,ORG,ENRON
147,7.txt,Enron,ORG,ENRON
148,7.txt,Enron,ORG,ENRON
149,7.txt,CFO,ORG,CFO
150,7.txt,Andrew Fastow,PERSON,ANDREW FASTOW
151,7.txt,Enron,ORG,ENRON
152,7.txt,Enron,ORG,ENRON
153,3.txt,Peter,PERSON,PETER
154,3.txt,Rob,PERSON,ROB
155,2.txt,"George

 ",PERSON,GEORGE
156,2.txt,Darlene,PERSON,DARLENE
157,2.txt,South Africa,GPE,SOUTH AFRICA
158,2.txt,Calgary,GPE,CALGARY
159,2.txt,"Chris 
Dorland",PERSON,CHRIS DORLAND
160,2.txt,Rob,PERSON,ROB
